,gid,id_merchant,id_brand,nama_merchant,alamat_merchant,phone_merchant,longitude,latitude,kode_desa,kode_brand,id_desa,geom,nama_brand,nama_sub_kategori,nama_kategori
2526,4476592,4476592,105,Maju Jaya Motor,"Bursa Mobil WTC Mangga Dua Lantai 9 Lot C No. 18, Jl. Mangga Bolong No. 8",02199036609,106.830589,-6.132686,3175020003,1305021,121304.0,POINT (106.830589 -6.132686),Dealer Mobil Lainnya,Car Dealer,Commercial
2527,2170661,2170661,83,PT. Nuscaco Perkasa,Jl. Pelajar,0214604687,106.93317,-6.1584,3175060001,1302001,148552.0,POINT (106.93317 -6.1584),Company (Others),Company,Commercial
2528,2170937,2170937,83,PT. Cita Cipta Adhikarsa,Pegangsaan Dua,0214516777,106.91363,-6.15411,3175050003,1302001,115.0,POINT (106.91363 -6.15411),Company (Others),Company,Commercial
2529,2171313,2171313,83,PT. Wang Jaya Samudera,Semper Barat,0216454668,106.934744,-6.13537,3175060006,1302001,149989.0,POINT (106.934744 -6.13537),Company (Others),Company,Commercial
2530,5224410,5224410,660,Cluster Norfolk Rorotan Kirana Legacy,Jl. Kirana Legacy,083807328756,106.9489543,-6.1353469,3175060002,2302001,149504.0,POINT (106.9489543 -6.1353469),Housing (Others),Housing,Property
2531,5224411,5224411,660,Cluster Rorotan Residence,Rorotan,,106.9597866,-6.1535217,3175060002,2302001,149504.0,POINT (106.9597866 -6.1535217),Housing (Others),Housing,Property
2532,5224413,5224413,660,Deniza Cluster,"Deniza, Jl. Malaka Jaya III No. 4",,106.9545837,-6.1434239,3175060002,2302001,149504.0,POINT (106.9545837 -6.1434239),Housing (Others),Housing,Property
2533,4480347,4480347,105,Prestige Image Motorcars,Jl. Pluit Sel. No. 8A,,106.800323,-6.128061,3175010004,1305021,140950.0,POINT (106.800323 -6.128061),Dealer Mobil Lainnya,Car Dealer,Commercial
2534,5225420,5225420,660,Cluster The Ayona,"Cluster The Ayona, Jl. Malaka Iv RT 10",,106.957393,-6.1509004,3175060002,2302001,149504.0,POINT (106.957393 -6.1509004),Housing (Others),Housing,Property
2535,5225423,5225423,660,Cluster Arta Vista Persada,Jl. Rorotan 12 No. 2,081295026317,106.9587263,-6.151587,3175060002,2302001,149504.0,POINT (106.9587263 -6.151587),Housing (Others),Housing,Property
2536,4480708,4480708,105,CS Auto,"Bursa Otomotif Sunter, Jl. Yos Sudarso Kav. 85 No. 87",,106.887281,-6.149189,3175030002,1305021,142414.0,POINT (106.887281 -6.149189),Dealer Mobil Lainnya,Car Dealer,Commercial
2537,4480937,4480937,105,Garasi Auto,Jl. Walang Baru Raya No. 34,,106.905823,-6.126327,3175040003,1305021,145445.0,POINT (106.905823 -6.126327),Dealer Mobil Lainnya,Car Dealer,Commercial
2538,5225687,5225687,660,Gading Arcadia Blok L,Jl. Gading Arcadia No. 11,02146820431,106.9190668,-6.164328,3175050003,2302001,115.0,POINT (106.9190668 -6.164328),Housing (Others),Housing,Property
2539,5225704,5225704,660,Gading Arcadia Blok B,Jl. Gading Arcadia,,106.9211712,-6.1638575,3175050003,2302001,115.0,POINT (106.9211712 -6.1638575),Housing (Others),Housing,Property
2540,5225706,5225706,660,Tugu Permai Blok A4,Jl. Komp. Tugu Permai No. 2,,106.9119399,-6.1265299,3175040003,2302001,145445.0,POINT (106.9119399 -6.1265299),Housing (Others),Housing,Property
2541,5225707,5225707,660,Villa Permata Gading Blok C,Jl. Gading IX No. 70,,106.909872,-6.1377713,3175040002,2302001,145085.0,POINT (106.909872 -6.1377713),Housing (Others),Housing,Property
2542,5225942,5225942,660,Sunter Hijau 1 Blok X,Jl. Sunter Hijau I No. 8,,106.8755923,-6.1576796,3175030002,2302001,142414.0,POINT (106.8755923 -6.1576796),Housing (Others),Housing,Property
2543,5226000,5226000,660,Swikee Purwodadi Gloris Blok QJ,Jl. Boulevard Raya,0816964614,106.9094231,-6.1462224,3175050001,2302001,146913.0,POINT (106.9094231 -6.1462224),Housing (Others),Housing,Property
2544,5226031,5226031,660,Pluit Karang Indah Blok O,Jl. Pluit Karang Indah No. 45,,106.7828245,-6.1209456,3175010005,2302001,141057.0,POINT (106.7828245 -6.1209456),Housing (Others),Housing,Property
2545,5226154,5226154,660,Sunter STS Blok O,Jl. Sunter STS III,,106.8619633,-6.1346972,3175030001,2302001,141576.0,POINT (106.8619633 -6.1346972),Housing (Others),Housing,Property
2546,5226155,5226155,660,Taman Nyiur Blok P,Jl. Taman Nyiur 2 No. 5,,106.8699547,-6.1367312,3175030001,2302001,141576.0,POINT (106.8699547 -6.1367312),Housing (Others),Housing,Property
2547,5226156,5226156,660,Sunter STS Blok F,Jl. Sunter Agung Utara No. 14,,106.8627491,-6.1372503,3175030001,2302001,141576.0,POINT (106.8627491 -6.1372503),Housing (Others),Housing,Property
2548,5226157,5226157,660,The Bukit Blok C,"The Bukit, Blok C5E No. 26",,106.8211891,-6.1192111,3175020003,2302001,121304.0,POINT (106.8211891 -6.1192111),Housing (Others),Housing,Property
2549,5226374,5226374,660,Sentra Industri Terpadu 3 Blok D,Sentra Industri Terpadu III,,106.7414717,-6.1251456,3175010001,2302001,139464.0,POINT (106.7414717 -6.1251456),Housing (Others),Housing,Property
2550,5226377,5226377,660,Grand Puri Grisenda Blok G,Jl. Perumahan Taman Grisenda,,106.7536335,-6.1340313,3175010002,2302001,139532.0,POINT (106.7536335 -6.1340313),Housing (Others),Housing,Property
2551,4482252,4482252,112,Bengkel Mobil Suzuki Gunung Sahari Handijaya Buana Trada,Jl. Gn. Sahari No. 34 RT 1 RW 1,081281188239,106.8331431,-6.1390668,3175020001,1306005,139040.0,POINT (106.8331431 -6.1390668),Bengkel Suzuki,Car Repair,Commercial
2552,4482257,4482257,112,Bengkel Mobil Suzuki Pantai Indah Kapuk Sejahtera Buana Trada,Jl. Pantai Indah Selatan I,0215881338,106.7542766,-6.1250547,3175010002,1306005,139532.0,POINT (106.7542766 -6.1250547),Bengkel Suzuki,Car Repair,Commercial
2553,4482361,4482361,110,Bengkel Mobil Honda Kelapa Gading,Jl. Raya Venesia No. 26,,106.8995506,-6.1577345,3175050001,1306003,146913.0,POINT (106.8995506 -6.1577345),Bengkel Honda,Car Repair,Commercial
2554,5226537,5226537,660,Taman Grisenda Blok A,"Giri Alamanda 2 RT 3, RT3RW 3",,106.7555781,-6.1309198,3175010002,2302001,139532.0,POINT (106.7555781 -6.1309198),Housing (Others),Housing,Property
2555,4482752,4482752,109,Bengkel Tunas Daihatsu Bandengan,Jl. Bandengan Utara Raya No. 40,0216606162,106.799426,-6.136331,3175010004,1306002,140950.0,POINT (106.799426 -6.136331),Bengkel Daihatsu,Car Repair,Commercial
2556,4482914,4482914,116,Bengkel BMW Anugrah Kemayoran,Danau Sunter Dll,,106.844689,-6.152473,3175555888,1306009,149997.0,POINT (106.844689 -6.152473),Bengkel BMW,Car Repair,Commercial
2557,4482919,4482919,128,Bengkel Ketok Magic Top,"WTC Mangga Dua Tahap II, Jl. Mangga Dua Raya No. 8",02129987000,106.8302472,-6.1316128,3175020003,1306021,121304.0,POINT (106.8302472 -6.1316128),Bengkel Mobil Lainnya,Car Repair,Commercial
2558,4482925,4482925,128,Bengkel Ketok Magic Sunter Jaya,Jl. Sunter Jaya II A No. 8,082227999854,106.8626678,-6.153685,3175030002,1306021,142414.0,POINT (106.8626678 -6.153685),Bengkel Mobil Lainnya,Car Repair,Commercial
2559,4482927,4482927,128,Bengkel Ketok Magic Pak Endang,Jl. Pelepah Raya,085211533366,106.897743,-6.167437,3175050001,1306021,146913.0,POINT (106.897743 -6.167437),Bengkel Mobil Lainnya,Car Repair,Commercial
2560,4482978,4482978,128,Bengkel Ketok Magic Dari Blitar Lagoa,Jl. Raya Cilincing No. 12,,106.9074281,-6.1089567,3175040004,1306021,145456.0,POINT (106.9074281 -6.1089567),Bengkel Mobil Lainnya,Car Repair,Commercial
2561,4482979,4482979,128,Bengkel Ketok Magic Blitar Rawabadak Selatan,Jl. Plumpang Semper No. 3,,106.9033805,-6.1298897,3175040001,1306021,144122.0,POINT (106.9033805 -6.1298897),Bengkel Mobil Lainnya,Car Repair,Commercial
2562,4483858,4483858,128,Bengkel Ketok Magic Bowo,Jl. Ongki Raya No. 5,,106.797394,-6.1229468,3175010005,1306021,141057.0,POINT (106.797394 -6.1229468),Bengkel Mobil Lainnya,Car Repair,Commercial
2563,4483868,4483868,123,Bengkel Resmi Lexus Pluit Gallery,Jl. Pluit Selatan Raya Kavling I No. 8,2122671000,106.7976837,-6.1257719,3175010004,1306016,140950.0,POINT (106.7976837 -6.1257719),Bengkel Lexus,Car Repair,Commercial
2564,5227140,5227140,660,Duta Harapan Indah Blok G,Jl. Duta Harapan Indah No. 14,0818992612,106.7734675,-6.1393525,3175010002,2302001,139532.0,POINT (106.7734675 -6.1393525),Housing (Others),Housing,Property
2565,5227141,5227141,660,Duta Harapan Indah Blok OO,Jl. Duta Harapan Indah No. 6,082218188880,106.772883,-6.1364507,3175010002,2302001,139532.0,POINT (106.772883 -6.1364507),Housing (Others),Housing,Property
2566,5227143,5227143,660,Gudang Umum Blok A3,Jl. Pluit Karang Karya Timur,0216693535,106.7857633,-6.1284298,3175010004,2302001,140950.0,POINT (106.7857633 -6.1284298),Housing (Others),Housing,Property
2567,5227192,5227192,660,Taman Pegangsaan Indah Blok L,Jl. Taman Pegangsaan Indah No. 6,,106.9201319,-6.165553,3175050003,2302001,115.0,POINT (106.9201319 -6.165553),Housing (Others),Housing,Property
2568,5227197,5227197,660,Pantai Mutiara Blok R3,Jl. Pantai Mutiara Regatta No. 4,,106.7906063,-6.1056353,3175010005,2302001,141057.0,POINT (106.7906063 -6.1056353),Housing (Others),Housing,Property
2569,5227425,5227425,660,Lodan Center Blok P10 Characterland,Ancol,,106.815468,-6.1276149,3175020003,2302001,121304.0,POINT (106.815468 -6.1276149),Housing (Others),Housing,Property
2570,5227489,5227489,660,Carina Sayang 2 Blok D,Penjaringan,,106.7931806,-6.1298317,3175010004,2302001,140950.0,POINT (106.7931806 -6.1298317),Housing (Others),Housing,Property
2571,5227522,5227522,660,Pluit Karang Sari Blok D8,Jl. Pluit Karang Sari No. 107,,106.7802373,-6.1189181,3175010005,2302001,141057.0,POINT (106.7802373 -6.1189181),Housing (Others),Housing,Property
2572,5227523,5227523,660,Ninja Xpress Muara Karang Blok 9,Pluit Karang Selatan,02129264120,106.7791428,-6.1242089,3175010005,2302001,141057.0,POINT (106.7791428 -6.1242089),Housing (Others),Housing,Property
2573,5227621,5227621,660,Pluit Karang Indah 6 Blok N,"Jl. Pluit Karang Indah VI No. 38F, Blok N8S",,106.7806107,-6.1203596,3175010005,2302001,141057.0,POINT (106.7806107 -6.1203596),Housing (Others),Housing,Property
2574,5227682,5227682,660,Elang Laut Residence Blok C9M,Jl. Elang Laut No. 4,,106.7481426,-6.1256731,3175010001,2302001,139464.0,POINT (106.7481426 -6.1256731),Housing (Others),Housing,Property
2575,5227683,5227683,660,Taman Grisenda Blok C,Jl. Perumahan Taman Grisenda No. 19,,106.7585368,-6.1304485,3175010002,2302001,139532.0,POINT (106.7585368 -6.1304485),Housing (Others),Housing,Property
2576,5228084,5228084,639,Burger King Sunter Mall,Jl. Danau Sunter Utara,1500025,106.8713679,-6.1378737,3175030001,2203006,141576.0,POINT (106.8713679 -6.1378737),Fast Food (Others),Fast Food,Food Shop
2577,5228085,5228085,639,Burger King Mall Artha Gading,Jl. Boulevard Artha Gading Selatan No. 1,1500025,106.8911958,-6.1463478,3175050001,2203006,146913.0,POINT (106.8911958 -6.1463478),Fast Food (Others),Fast Food,Food Shop
2578,5228086,5228086,639,Burger King Mall of Indonesia,"Mall Of Indonesia, Jl. Boulevard Barat Raya",1500025,106.8919083,-6.1509996,3175050001,2203006,146913.0,POINT (106.8919083 -6.1509996),Fast Food (Others),Fast Food,Food Shop
2579,5228087,5228087,639,Burger King Summarecon Kelapa Gading,Jl. Bulevar Timur No. 7B,1500025,106.9074242,-6.1583465,3175050002,2203006,148219.0,POINT (106.9074242 -6.1583465),Fast Food (Others),Fast Food,Food Shop
2580,5228108,5228108,639,Burger King Pluit Village,Jl. Pluit Indah No. 1,1500025,106.7906465,-6.1165526,3175010005,2203006,141057.0,POINT (106.7906465 -6.1165526),Fast Food (Others),Fast Food,Food Shop
2581,5228167,5228167,636,KFC Artha Gading Foodcourt,"Artha Gading Mal Food Court Jl. Boulevard Artha Gading B1 & B2 Kelapa Gading Barat - Jakut, Jakarta Utara, Dki Jakarta",08117156933 / 021-45864445,106.8923842,-6.144509057,3175050001,2203003,146913.0,POINT (106.8923842 -6.144509057),KFC,Fast Food,Food Shop
2582,5228296,5228296,636,KFC Box Shell Pluit,"Jl. Pluit Selatan Raya No. 7 Jakarta Utara, Jakarta Utara, Dki Jakarta",08117157075,106.7985046,-6.1258852,3175010004,2203003,140950.0,POINT (106.7985046 -6.1258852),KFC,Fast Food,Food Shop
2583,5228300,5228300,636,KFC Box Spbu Sunter Kemayoran,"Jl. Sunter Kemayoran No 3, Sunter Jaya, Tanjung Priuk, Jakarta Utara, Dki Jakarta",08117156929,106.875035,-6.1620716,3175030002,2203003,142414.0,POINT (106.875035 -6.1620716),KFC,Fast Food,Food Shop
2584,5228412,5228412,636,KFC Emporium Pluit,"Jl. Raya Pluit Selatan Kel. Penjaringan - Jakut, Jakarta Utara, Dki Jakarta",08117157074 / 021-66676715,106.7999003,-6.124872405,3175010005,2203003,141057.0,POINT (106.7999003 -6.124872405),KFC,Fast Food,Food Shop
2585,5228501,5228501,636,KFC Kelapa Gading Boulevard,"Jl. Kelapa Gading Boulevard No. 1 - 3, Jakarta Utara, Dki Jakarta",08117156935 / 021-4530066,106.9070416,-6.15712776,3175050002,2203003,148219.0,POINT (106.9070416 -6.15712776),KFC,Fast Food,Food Shop
2586,5228502,5228502,636,KFC Kelapa Gading Mall,"Jl. Kelapa Gading Boulevard Raya, Jakarta Utara, Dki Jakarta",08117156934 / 021-45853993,106.9070416,-6.15712776,3175050002,2203003,148219.0,POINT (106.9070416 -6.15712776),KFC,Fast Food,Food Shop
2587,5228544,5228544,636,KFC Mall Artha Gading,"Artha Gading Mal Lt. Dasar Jl. Boulevard Artha Gading B1 & B2 Kelapa Gading Barat - Jakut, Jakarta Utara, Dki Jakarta",08117156932 / 021-45864310,106.8901973,-6.1446241,3175030002,2203003,142414.0,POINT (106.8901973 -6.1446241),KFC,Fast Food,Food Shop
2588,5228548,5228548,636,KFC Mall Of Indonesia,"Kelapa Gading Square, Lt. 2, Unit G-1 & G-2 Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta Utara., Jakarta Utara, Dki Jakarta",08117156936 / 021-45868272,106.8923681,-6.150784006,3175050001,2203003,146913.0,POINT (106.8923681 -6.150784006),KFC,Fast Food,Food Shop
2589,5228565,5228565,636,KFC Mangga Dua Square,"Jl. Mangga Dua Raya, Jakarta Utara, Dki Jakarta",08117157121 / 021-62312541,106.831602,-6.137707939,3175020003,2203003,121304.0,POINT (106.831602 -6.137707939),KFC,Fast Food,Food Shop
2590,4522271,4522271,155,Bengkel Motor,Warakas,,106.87214540039,-6.12064039993,3175030004,1308012,142954.0,POINT (106.87214540039 -6.12064039993),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2591,4485917,4485917,155,Alex Motor Sport II,Jl. Flamboyan G No. 10,,106.90807959969,-6.16950210004,3175050002,1308012,148219.0,POINT (106.90807959969 -6.16950210004),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2592,3224259,3224259,411,ATM Bank DKI,Jl. Sungai Bambu Raya,02123545555,106.8862197,-6.1294004,3175030005,1502023,142830.0,POINT (106.8862197 -6.1294004),ATM Bank DKI,ATM,Social Economy
2593,4490841,4490841,155,Aning Teknik,Jl. Kapuk Kayu Besar No. 88,,106.72275259955,-6.11122990034,3175010001,1308012,139464.0,POINT (106.72275259955 -6.11122990034),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2594,4490863,4490863,155,Moga Berkah Motor,Kamal Muara,,106.74722580003,-6.13152220029,3175010001,1308012,139464.0,POINT (106.74722580003 -6.13152220029),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2595,4490867,4490867,155,Motor Jadi Hero,Jl. Kapuk Kamal Raya No. 53,,106.7484354997,-6.13250380041,3175010001,1308012,139464.0,POINT (106.7484354997 -6.13250380041),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2596,4490876,4490876,155,Bandung Motor,Jl. Kapuk Raya,0215404634,106.75964040038,-6.13764919955,3175010002,1308012,139532.0,POINT (106.75964040038 -6.13764919955),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2597,4490884,4490884,155,Karya Motor Mitra Bos,Jl. Aladin Raya,082113778492,106.77750610013,-6.1361166001,3175010003,1308012,140006.0,POINT (106.77750610013 -6.1361166001),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2598,4490885,4490885,155,Mandiri Motor,Jl. Kapuk Raya No. 4,,106.77548010023,-6.13698749997,3175010002,1308012,139532.0,POINT (106.77548010023 -6.13698749997),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2599,4490887,4490887,155,Maju Jaya Motor Wihara,Jl. G No. 411 B,,106.77940830025,-6.13793870031,3175010003,1308012,140006.0,POINT (106.77940830025 -6.13793870031),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2600,4490891,4490891,155,Arjuna Motor,Jl. Aladin Baru No. 80,087720026009,106.78378500028,-6.14328020022,3175010003,1308012,140006.0,POINT (106.78378500028 -6.14328020022),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2601,4490892,4490892,155,Motor Tip Top,Jl. Kampung Gusti No. 15,,106.77796530026,-6.13947730004,3175010003,1308012,140006.0,POINT (106.77796530026 -6.13947730004),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2602,4490893,4490893,155,Age Service Motor,Jl. Moa,,106.78046869987,-6.13112639966,3175010003,1308012,140006.0,POINT (106.78046869987 -6.13112639966),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2603,4490894,4490894,155,Raihan Motor Service,Jl. Muara Baru No. 5a,081293171883,106.8041888998,-6.11263600025,3175010004,1308012,140950.0,POINT (106.8041888998 -6.11263600025),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2604,4490895,4490895,155,Sinar Motor,Jl. Aladin Baru No. 2,081380528946,106.78790439977,-6.14284770006,3175010003,1308012,140006.0,POINT (106.78790439977 -6.14284770006),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2605,4490896,4490896,155,Raya Motor Service,Jl. Teluk Gong Raya No. 1B,081210785465,106.78552379988,-6.13810589957,3175010003,1308012,140006.0,POINT (106.78552379988 -6.13810589957),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2606,4490897,4490897,155,Mitoda Motor,Jl. Tanah Pasir No. 12B,,106.80032799964,-6.12960000014,3175010004,1308012,140950.0,POINT (106.80032799964 -6.12960000014),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2607,4490898,4490898,155,Bumen Jaya Motor,Jl. RW Bebek Selatan No. 5G,081299791127,106.80280050034,-6.13228740014,3175010004,1308012,140950.0,POINT (106.80280050034 -6.13228740014),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2608,4490899,4490899,155,Gondrong Motor,Pejagalan,,106.78701130013,-6.14081519986,3175010003,1308012,140006.0,POINT (106.78701130013 -6.14081519986),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2609,4490900,4490900,155,Fajar Motor,Jl. Tanah Pasir No. 52 D,,106.79908199973,-6.12977869993,3175010004,1308012,140950.0,POINT (106.79908199973 -6.12977869993),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2610,4490901,4490901,155,Jaya Motor Service,Jl. Pademangan Iv,02164712867,106.84157570026,-6.13735859982,3175020002,1308012,139560.0,POINT (106.84157570026 -6.13735859982),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2611,4490903,4490903,155,Frengky Motor Service,Jl. Budi Mulia No. 34,0216452529,106.83330749974,-6.13477370005,3175020001,1308012,139040.0,POINT (106.83330749974 -6.13477370005),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2612,4490904,4490904,155,Handayani Motor CDJW,Jl. Ampera Besar No. 33,08179451075,106.83664740016,-6.13768539996,3175020001,1308012,139040.0,POINT (106.83664740016 -6.13768539996),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2613,4490906,4490906,155,Athai Motor,Jl. Pademangan Iv No. 62,08125767558,106.84071599964,-6.13907659991,3175020002,1308012,139560.0,POINT (106.84071599964 -6.13907659991),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2614,4490907,4490907,155,Shegita Motor,Jl. Budi Mulia Raya Ampera 7,081297184500,106.83425619996,-6.13457050003,3175020001,1308012,139040.0,POINT (106.83425619996 -6.13457050003),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2615,4490909,4490909,155,New Era Motor,Jl. Ampera Iv Dalam No. 4,,106.83566610041,-6.13645150044,3175020001,1308012,139040.0,POINT (106.83566610041 -6.13645150044),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2616,4490910,4490910,155,Abadi Motor,Jl. Budi Mulia No. Raya,08129447224,106.84356199959,-6.12895860006,3175020001,1308012,139040.0,POINT (106.84356199959 -6.12895860006),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2617,4490911,4490911,155,Risky Rahayu Motor,Jl. Ampera 7 No. 1,,106.84358120011,-6.12907429964,3175020001,1308012,139040.0,POINT (106.84358120011 -6.12907429964),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2618,4490912,4490912,155,Jawara Motor 2,Jl. Pademangan Iv No. 34,,106.84362859978,-6.13399529994,3175020002,1308012,139560.0,POINT (106.84362859978 -6.13399529994),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2619,4490913,4490913,155,Dedy Motor,Jl. Pademangan Iv No. 3a,02164701439,106.84365219979,-6.13442429994,3175020002,1308012,139560.0,POINT (106.84365219979 -6.13442429994),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2620,4490914,4490914,155,Berkah Ibu Motor Service,Jl. H. Mawar No. 20,083129640700,106.86877520002,-6.15613490001,3175030002,1308012,142414.0,POINT (106.86877520002 -6.15613490001),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2621,4490915,4490915,155,Jaya Makmur Motor,Jl. Sunter Jaya 1,085100666530,106.86056500037,-6.15380140031,3175030002,1308012,142414.0,POINT (106.86056500037 -6.15380140031),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2622,4490916,4490916,155,MR Gunz Service,Jl. Agung Perkasa 7 No. 57,,106.87452390036,-6.14250399986,3175030001,1308012,141576.0,POINT (106.87452390036 -6.14250399986),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2623,4490917,4490917,155,Heru Motor,Sungai Bambu,,106.88396400024,-6.12605000011,3175030005,1308012,142830.0,POINT (106.88396400024 -6.12605000011),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2624,4490918,4490918,155,Karya Agung Motor,Jl. Bambu Kuning No. 24,081389067922,106.87684059981,-6.1433507997,3175030001,1308012,141576.0,POINT (106.87684059981 -6.1433507997),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2625,4490919,4490919,155,VDMS Motor,Jl. Sunter Kemayoran No. 26,085711777093,106.86809260019,-6.15798150045,3175030002,1308012,142414.0,POINT (106.86809260019 -6.15798150045),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2626,4490920,4490920,155,NJM Motor,Jl. Sunter Jaya Barat No. 1,08978983009,106.8707657999,-6.15320339972,3175030002,1308012,142414.0,POINT (106.8707657999 -6.15320339972),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2627,4490921,4490921,155,Yudha Jaya Motor,Jl. Raya Danau Sunter Utara,0216400066,106.86543629965,-6.13935340044,3175030001,1308012,141576.0,POINT (106.86543629965 -6.13935340044),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2628,4490922,4490922,155,Enyong Motor,Jl. Sunter Kemayoran No. 57,083890913190,106.86609240004,-6.15678669985,3175030002,1308012,142414.0,POINT (106.86609240004 -6.15678669985),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2629,4490924,4490924,155,Dauz Motor,Jl. Warakas VI No. 127,089636777067,106.87790100033,-6.12619100031,3175030004,1308012,142954.0,POINT (106.87790100033 -6.12619100031),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2630,4490925,4490925,155,Daenk Motor,Jl. Warakas VI No. 89,081288103990,106.87748969989,-6.12638810023,3175030003,1308012,142939.0,POINT (106.87748969989 -6.12638810023),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2631,4490926,4490926,155,BBS Motor,Jl. Inspeksi Kali Sunter No. 3,085100232632,106.88641290004,-6.15550229979,3175050001,1308012,146913.0,POINT (106.88641290004 -6.15550229979),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2632,4490927,4490927,155,Asia Jaya Motor,Sunter Jaya,02126701555,106.86053409967,-6.15379370032,3175030002,1308012,142414.0,POINT (106.86053409967 -6.15379370032),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2633,4490928,4490928,155,Bina Motor Service,Sungai Bambu,081389184355,106.89232199986,-6.12834799996,3175030005,1308012,142830.0,POINT (106.89232199986 -6.12834799996),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2634,4490929,4490929,155,Fajar Service,Jl. Plumpang Semper No. 1,0214356585,106.90885930022,-6.12935920037,3175040002,1308012,145085.0,POINT (106.90885930022 -6.12935920037),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2635,4490930,4490930,155,Dhany Motor Service,Jl. Tipar Cakung No. 25,,106.92107610008,-6.13356729999,3175060006,1308012,149989.0,POINT (106.92107610008 -6.13356729999),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2636,4490931,4490931,155,Loesiana Motor,Tugu Utara,081390022227,106.91341090039,-6.13128649967,3175040003,1308012,145445.0,POINT (106.91341090039 -6.13128649967),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2637,4490932,4490932,155,Wijaya Motor,Jl. Plumpang Semper No. 8F,,106.91224439966,-6.13123779958,3175040002,1308012,145085.0,POINT (106.91224439966 -6.13123779958),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2638,4490933,4490933,155,Sanjaya Motor,Jl. Sungai Bambu Raya No. 4C,087884388797,106.88928490028,-6.12901879978,3175030005,1308012,142830.0,POINT (106.88928490028 -6.12901879978),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2639,4490934,4490934,155,Iguen Motor,Jl. H. M. Dault. S. H No. 6,081291241555,106.90339649975,-6.13796629961,3175040001,1308012,144122.0,POINT (106.90339649975 -6.13796629961),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2640,4490935,4490935,155,BM Motor,Jl. STM Walang Jaya No. 18,082113890841,106.90800159969,-6.12980510043,3175040002,1308012,145085.0,POINT (106.90800159969 -6.12980510043),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2641,4490936,4490936,155,Ardan Motor,Kelapa Gading Barat,,106.90345820044,-6.14208920016,3175050001,1308012,146913.0,POINT (106.90345820044 -6.14208920016),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2642,4490937,4490937,155,Sunli Motor,Jl. Aladin Baru No. 1H,,106.89582720017,-6.14614320005,3175050001,1308012,146913.0,POINT (106.89582720017 -6.14614320005),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
2643,4490938,4490938,155,CTM Cahaya Terang Motor,Jl. Plumpang Semper No. 1,,106.90824879994,-6.12935260024,3175040002,1308012,145085.0,POINT (106.90824879994 -6.12935260024),Bengkel Motor Lainnya,Motorcycle Repair,Commercial
